0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0,0,0,0,0,0,0,0.21546,0.725382,1.213758,1.601586,1.845774,1.917594,1.814652,1.541736,1.132362,0.63441,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.213066,0.70623,1.206576,1.58004,1.838592,1.896048,1.793106,1.53216,1.12518,0.629622,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.208278,0.711018,1.199394,1.582434,1.829016,1.888866,1.788318,1.527372,1.091664,0.627228,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.196308,0.703836,1.189818,1.563282,1.809864,1.881684,1.781136,1.522584,1.117998,0.629622,0.134064,0,0,0,0,0,0
0,0,0,0,0,0,0,0.198702,0.68229,1.16109,1.5561,1.802682,1.874502,1.776348,1.517796,1.10124,0.624834,0.134064,0,0,0,0,0,0
0,0,0,0,0,0,0,0.129276,0.687078,1.163484,1.548918,1.7955,1.86732,1.769166,1.515402,1.120392,0.414162,0.134064,0,0,0,0,0,0
0,0,0,0,0,0,0,0.189126,0.687078,1.156302,1.560888,1.788318,1.850562,1.754802,1.48428,1.110816,0.62244,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.181944,0.660744,1.13715,1.534554,1.77156,1.845774,1.750014,1.49625,1.096452,0.608076,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.177156,0.665532,1.141938,1.527372,1.776348,1.838592,1.745226,1.491462,1.094058,0.62244,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.165186,0.655956,1.144332,1.539342,1.790712,1.874502,1.776348,1.510614,1.106028,0.605682,0.122094,0,0,0,0,0,0
0,0,0,0,0,0,0,0.162792,0.651168,1.13715,1.53216,1.785924,1.869714,1.773954,1.50822,1.106028,0.58653,0.124488,0,0,0,0,0,0
0,0,0,0,0,0,0,0.158004,0.643986,1.129968,1.510614,1.714104,1.809864,1.769166,1.50822,1.067724,0.615258,0.09576,0,0,0,0,0,0
0,0,0,0,0,0,0,0.114912,0.512316,0.986328,1.46034,1.56807,1.860138,1.728468,1.491462,1.02942,0.517104,0.126882,0,0,0,0,0,0
0,0,0,0,0,0,0,0.148428,0.600894,0.907326,1.010268,1.563282,1.745226,1.671012,1.453158,1.106028,0.605682,0.129276,0,0,0,0,0,0
0,0,0,0,0,0,0,0.14364,0.545832,0.847476,1.311912,1.71171,1.809864,1.754802,1.503432,1.106028,0.617652,0.13167,0,0,0,0,0,0
0,0,0,0,0,0,0,0.122094,0.521892,0.995904,1.374156,1.56807,1.661436,1.73565,1.393308,1.084482,0.61047,0.117306,0,0,0,0,0,0
0,0,0,0,0,0,0,0.134064,0.593712,1.079694,1.46034,1.728468,1.83141,1.74762,1.501038,1.106028,0.620046,0.136458,0,0,0,0,0,0
0,0,0,0,0,0,0,0.129276,0.608076,1.094058,1.491462,1.750014,1.84338,1.757196,1.501038,1.106028,0.62244,0.138852,0,0,0,0,0,0
0,0,0,0,0,0,0,0.126882,0.603288,1.086876,1.486674,1.745226,1.838592,1.754802,1.501038,1.106028,0.624834,0.14364,0,0,0,0,0,0
0,0,0,0,0,0,0,0.122094,0.596106,1.082088,1.481886,1.740438,1.836198,1.752408,1.501038,1.106028,0.617652,0.146034,0,0,0,0,0,0
0,0,0,0,0,0,0,0.117306,0.591318,1.0773,1.477098,1.738044,1.833804,1.752408,1.501038,1.108422,0.62244,0.148428,0,0,0,0,0,0
0,0,0,0,0,0,0,0.112518,0.58653,1.072512,1.47231,1.73565,1.829016,1.738044,1.501038,1.110816,0.624834,0.138852,0,0,0,0,0,0
0,0,0,0,0,0,0,0.105336,0.579348,1.06533,1.465128,1.726074,1.826622,1.738044,1.503432,1.115604,0.627228,0.14364,0,0,0,0,0,0
0,0,0,0,0,0,0,0.105336,0.57456,1.046178,1.445976,1.728468,1.824228,1.750014,1.503432,1.115604,0.632016,0.146034,0,0,0,0,0,0
0,0,0,0,0,0,0,0.102942,0.553014,1.027026,1.441188,1.726074,1.826622,1.750014,1.505826,1.120392,0.641592,0.158004,0,0,0,0,0,0
0,0,0,0,0,0,0,0.098154,0.45486,1.036602,1.450764,1.72368,1.826622,1.750014,1.50822,1.122786,0.643986,0.162792,0,0,0,0,0,0
0,0,0,0,0,0,0,0.09576,0.555408,1.02942,1.445976,1.721286,1.824228,1.73565,1.50822,1.12518,0.643986,0.162792,0,0,0,0,0,0
0,0,0,0,0,0,0,0.093366,0.557802,1.036602,1.44837,1.718892,1.824228,1.752408,1.510614,0.940842,0.397404,0.16758,0,0,0,0,0,0
0,0,0,0,0,0,0,0.088578,0.553014,1.038996,1.445976,1.716498,1.824228,1.752408,1.513008,1.132362,0.529074,0.172368,0,0,0,0,0,0
0,0,0,0,0,0,0,0.08379,0.548226,1.027026,1.443582,1.716498,1.824228,1.754802,1.515402,0.948024,0.65835,0.174762,0,0,0,0,0,0
0,0,0,0,0,0,0,0.079002,0.543438,1.022238,1.438794,1.714104,1.766772,1.754802,1.517796,1.139544,0.663138,0.17955,0,0,0,0,0,0
0,0,0,0,0,0,0,0.074214,0.541044,1.027026,1.4364,1.71171,1.814652,1.757196,1.503432,1.141938,0.667926,0.181944,0,0,0,0,0,0
0,0,0,0,0,0,0,0.069426,0.536256,1.024632,1.434006,1.71171,1.824228,1.742832,1.524978,1.146726,0.672714,0.186732,0,0,0,0,0,0
0,0,0,0,0,0,0,0.074214,0.531468,1.022238,1.434006,1.709316,1.824228,1.761984,1.513008,1.151514,0.677502,0.19152,0,0,0,0,0,0
0,0,0,0,0,0,0,0.07182,0.471618,1.019844,1.405278,1.666224,1.800288,1.74762,1.479492,1.106028,0.653562,0.193914,0,0,0,0,0,0
0,0,0,0,0,0,0,0.057456,0.524286,1.003086,1.414854,1.694952,1.800288,1.733256,1.52019,1.14912,0.687078,0.198702,0,0,0,0,0,0
0,0,0,0,0,0,0,0.055062,0.519498,1.012662,1.426824,1.706922,1.817046,1.769166,1.524978,1.165878,0.691866,0.20349,0,0,0,0,0,0
0,0,0,0,0,0,0,0.043092,0.474012,1.010268,1.426824,1.694952,1.491462,1.299942,1.54413,0.991116,0.158004,0.093366,0,0,0,0,0,0
0,0,0,0,0,0,0,0.05985,0.517104,1.010268,1.426824,1.71171,1.83141,1.742832,1.534554,1.168272,0.703836,0.213066,0,0,0,0,0,0
0,0,0,0,0,0,0,0.057456,0.509922,1.007874,1.42443,1.71171,1.833804,1.764378,1.541736,1.182636,0.708624,0.217854,0,0,0,0,0,0
